RO1998000024,"It is known that the physical properties of soil , especially those concerning water have an essential influence on the erosion processes."
RO1998000024,Experimental research has been done in order to determine this influence through finding out the loss of water in the eroding soil.
RO1998000024,This was done to areas cultivated in two different ways.
RO1998000024,The frist one consisted in making water - reaning furrows in the soil and the second one - in cutting through the soil surface.
RO1998000024,The experiment was carried out with maize sown on a sloping terrain of calcareous chernozem.
RO1998000024,The influence of soil moisture ( determined before watering ) on the erosion process was studied through spinklin.
RO1998000024,The data show that the greater water is in the erosive process.
RO1998000024,It was also proved that the cutting through of the soil surface decreases this loss and increases the soil permeability to water.
UA1998000010,"With the aim of working out the technique of carrying out the agroecological monitoring ( AEM ) of local level the investigation of territory of the "" Bohuslav "" site ( Kiev region ) for revealing contamination by heavy metals and organochlorine pesticides."
UA1998000010,"The data obtained are witnessing on technogenic pollution of territory of "" Bohuslav "" site that makes it possible to recommend it as an example of territory with contamination levels close to the backgroundones"
BE1998001360,Two strategies of weed control were compared in field trials with sugar beets.
BE1998001360,Early herbicide band application combined with late interrow hoeing ( end of May till June ) resulted in a higher ground cover by weeds until hoeing than the strategy aiming towards a weed - free crop by early repeated herbicide applications over the whole surface ( low dosage split ).
BE1998001360,Over the 8 trials mean sugar yield per hectare was similar for both weed control strategies.
BE1998001360,"The strategy with delayed weed control between the rows , however , resulted in a reduction of the spread of BMYV , an aphid transmitted viral disease of beets , of about 40 oper cent."
BE1998001360,This result is related to a reduced aphid infestation of sugar beet plants and a stimulation of aphid antagonists as an effect of a different habitat - management.
QL19980001190,"This report is one of eight volumes under the umbrella title "" Salinity management alternatives for the Rechna Doab , Pakistan ""."
QL19980001190,"Rechna Doab , the ancient floodplain between the Ravi and Chenab rivers covering a gross area of 2.9 Mha , is one of the most intensively developed irrigated areas within the country."
QL19980001190,"With over a century of modern irrigation development , primarily by diversions from the Chenab River , agricultural productivity was continually bolstered."
QL19980001190,Then some localities were beset with the threats of higher subsurface water levels and soil salinization.
QL19980001190,The public sector responded by implementing Salinity Control and Reclamation Projects ( SCARPs ) begining in 1960.
QL19980001190,"These projects , plus a huge increase in private tubewell development since 1980 , have lowered subsurface water levels ; however , the use of poor quality tubewell water , particularly in the center of the Doab , has resulted in secondary salinization."
QL19980001190,This study is an integrated attempt across both space and time to address the systems responsiveness to the abovementioned concerns.
QL19980001190,Vast amounts of data have been collected by public agencies in this study area since 1960.
QL19980001190,The planning for this study was done during January - March 1995.
QL19980001190,"Then , spatial database manipulations using GIS tools were employed to provide the base stratifications leading to the selection of sample sites for IIMI 's field campaigns during 1995 , which were meant to corroborate , and in many instances update , the information already gathered from public sources."
QL19980001190,"This included , in addition to structured farmer interviews , physical observations on the useable pumped water quality , soil salinity , surface soil texture , and cropping patterns."
QL19980001190,"This integrated approach involves a synthesis of spatial modeling comprising drainage , salinity , and groundwater use constraints with calibrated groundwater salinity model , a root zone surface and groundwater balance model , and production function models appropriate to the agroecology of the area."
QL19980001190,The output provides both suggestive and predictive links to the sustainability of irrigated agriculture in the Rechna Doab.
FR1998000224,Experiments were carried out to investigate the effect of elevated CO2 ( 780 Î 1/4 mol molâˆ ’ 1 ) on the C - balance and carbon release from the roots of a mixture of Dactylis glomerata and Trifolium pratense.
FR1998000224,"The plants were grown for 67 days in a growth chamber with controlled watering and fertilisation , with an intermediate harvest after 41 days."
FR1998000224,Elevated CO2 increased total net uptake of carbon ( C ) by about 30 % by the end of regrowth.
FR1998000224,"Total net C - uptake and the amount of C recovered in the second harvest were balanced at both CO2 concentrations , and the root : shoot ratio was not affected by elevated CO2."
FR1998000224,"13C - allocation to roots , and 13C released into the root environment were measured following pulse - labelling with was 1.6 % and 13C released from roots was only 0.4 %."
FR1998000224,"No significant difference in these proportions was observed at elevated CO2 , but in absolute terms , plants grown at elevated CO2 released more 13C from the roots."
ID2001001046,Pertanian berkelanjutan hanya akan terwujud apabila lahan dipergunakan untuk sistem pertanian yang tepat dan cara pengelolaan yang sesuai.
ID2001001046,Untuk itu telah dibuat suatu sistem pakar yang dapat memberikan anjuran tentang sistem pertanian dan kesesuaian tanaman bagi suatu kondisi lahan dan iklim tertentu.
ID2001001046,"Dalam menilai hal tersebut , sistem pakar memerlukan masukan data lereng , tekstur , dan kemasaman tanah untuk menentukan sistem pertaniannya dan ditambah dengan rejim kelembaban dan suhu untuk menentukan kesesuaian tanaman."
ID2001001046,"Untuk menentukan pola tanam dan pengelolaan tanah , sistem pakar dikembangkan dengan menambah masukan data pasokan air dan mineralogi."
ID2001001046,"Untuk daerah - daerah yang tidak memiliki data yang memadai , beberapa masukan data dapat diduga dari ciri - ciri yang mudah dilihat di lapangan."
ID2001001046,Sistem pakar dibuat ringkas dan user friendly sehingga mudah dijalankan dengan komputer yang mudah diperoleh di daerah.
ID2001001046,Sistem memerlukan komputer IBM atau kompatibel dengan satu drive atau lebih dan 640 Kilobytes RAM atau cukup dengan 252 Kilobytes apabila dilengkapi dengan math - coprocessor.
ID2001001046,Informasi sumberdaya yang telah banyak dihasilkan pusat - pusat penelitian nasional belum sepenuhnya dimanfaatkan untuk perencanaan pembangunan pertanian.
ID2001001046,"Dengan pendekatan agroekologi , informasi - informasi yang relevan dari hasil pemetaan tanah dan kondisi iklim Pulau Kalimantan diolah menggunakan sistem pakar , sehingga dapat ditentukan wilayah - wilayah untuk hutan lindung dan produksi , perkebunan tanaman tahunan , wanatani ( agro-forestry ) , dan pertanian tanaman semusim."
ID2001001046,"Juga diberikan pola tanam tanaman semusim yang tepat , pengelolaan tanah seperti pemupukan P dan K serta pilihan - pilihan tanaman lainnya seperti penghasil serat , penghasil minyak , buah - buahan , dan lain sebagainya."
ID2001001046,"Data masukan dan hasil pengolahan berupa peta digitasi dalam suatu sistem informasi geografis untuk memudahkan penggunaan , penyempurnaan , danperbaikan"
FR1998000223,"A mechanistic model for productive grassland was used to simulate the annual production of above - and below ground plant biomass in relation to fluxes of C , N , and water , and to test the sensitivity of yield , shoot / root ratio , evapotranspiration , and water use efficiency ( WUE ) to climate change scenarios ( CC ) and to elevated CO2 ( 2Ã — CO2 ) with or without consideration of photosynthetic acclimation of the plants."
FR1998000223,"Validation with data from two Swiss sites revealed satisfactory agreement between simulation and measurement for yield , energy fluxes , and N - dynamics."
FR1998000223,Local weather scenarios were derived from the results of two General Circulation Models ( GCM ) for 2Ã — CO2 by a statistical down - scaling procedure.
FR1998000223,"Biomass production changed by a maximum of 8 % in response to CC without 2Ã — CO2 effects , by 1â € “ 17 % in response to 2Ã — CO2 alone , and by 6â € “ 20 % in response to the combination of CC and 2Ã — CO2."
FR1998000223,"With plant acclimation , biomass production increased only up to 8 % with elevated CO2 , as compared to a maximum increase of 20 % in the absence of plant acclimation."
FR1998000223,Reduced yield with CC was obtained for sites with low soil water holding capacity.
FR1998000223,Decreased evapotranspiration and increased WUE with 2Ã — CO2 were partially offset by CC.
FR1998000223,"The simulations indicated that productivity of managed grassland is sensitive to different assumptions about changes in climate , CO2 concentration , and photosynthetic acclimation , and that the effects of elevated CO2 are modified by CC and depend on local soil conditions."
GB1997024478,Cation exchange capacity ( CEC ) and reducing capacity ( RC ) in relation to compost stability and quality were studied.
GB1997024478,"The results show that grape prunings , husks and seeds compost and vine branches compost were nearly stabilized after 120 days of composting."
GB1997024478,"The CEC of the vine branches compost ( 23.1 â € “ 66.5 cmol kgâˆ ’ 1 ) and the grape prunings , husks and seeds compost ( 98.3 â € “ 138.7 cmol kgâˆ ’ 1 ) was high during that period."
GB1997024478,Their reduction power was low and the quality of these composts was very good.
GB1997024478,The CEC of sawdust composts was noticeably lower ( 2.9 â € “ 14.4 cmol kgâˆ ’ 1 ) after 180 days.
GB1997024478,After 360 days of composting they were nearly stabilized and the CEC drastically increased ( 80.9 â € “ 83.8 cmol kgâˆ ’ 1 ).
GB1997024478,The reduction power of the sawdust composts was high during one full year and they could be applied to the soil with precautions within this period.
GB1997024478,"Next to the cation exchange capacity the reducing capacity appeared to be a reliable and important criterion for compost quality , especially with respect to the protection of soils from intensive reduction processes."
GB1997024478,"Significant correlations among CEC , RC and CO2 production were observed during the first 4 months of composting."
GB1997024478,"However , the results can be applied only under defined conditions."
GB1997030688,The possibility of phenological adaptation in weed species is discussed in terms of an evolved response to herbicide use.
GB1997030688,Weed populations often exhibit heritable variation in life history traits that may reflect phenological adaptations.
GB1997030688,Approaches to assessing â € ˜adaptednessâ € ™ are discussed.
GB1997030688,Selection for seed dormancy in a grass weed is considered through life history analysis.
GB1997030688,It is concluded that too little is known about both life histories and fitness of weed species in varying environments for conclusions to be drawn concerning phenological adaptation for use in herbicide resistance management.
GB1997027800,"The evidence of detrimental effects of ozone on vegetation in Europe , and the need to develop international control policies to reduce ozone exposures which are based on the effects of the pollutant , has led to attempts to define so - called critical levels of ozone above which adverse effects on trees , crops and natural vegetation may occur."
GB1997027800,This review is a critical assessment of the scientific basis of the concepts used to define critical levels for ozone and identifies the key limitations and uncertainties involved.
GB1997027800,"The review focuses on the Level I critical level approach , which provides an environmental standard or threshold to minimise the effects of ozone on sensitive receptors , but does not seek to quantify the impacts of exceeding the critical level under field conditions."
GB1997027800,The concept of using the AOT ( accumulated exposure over a threshold ) to define long - term ozone exposure is demonstrated to be appropriate for several economically important species.
GB1997027800,"The use of 40 ppb ( giving the AOT40 index ) as a threshold concentration gives a good linear fit to experimental data from open - top chambers for arable crops , but it is less certain that it provides the best fit to data for trees or semi-natural communities."
GB1997027800,"Major uncertainties in defining critical level values relate to the choice of response parameter and species ; the absence of data for many receptors , especially those of Mediterranean areas ; and extrapolation to field conditions from relatively short - term open - top chamber experiments."
GB1997027800,"The derivation of critical levels for long - lived organisms , such as forest trees , may require the use of modelling techniques based on physiological data from experimental studies."
GB1997027800,"The exposure - response data which have been applied to derive critical levels should not be used to estimate the impacts of ozone over large areas , because of the uncertainties associated with extrapolation from the open - top chamber method , especially for forest trees , and because of spatial variation in atmospheric and environmental conditions , which may alter ozone uptake."
CN1997033353,"The ecological and physiological water requirement of rice production in different irrigation pattern was studied in concrete trough , which can determine the water quantity exactly."
CN1997033353,The result showed that the evapotranspiration of rice crop was mainly affected by the top leaf layer.
CN1997033353,There was a clear effect of temperature on evapotranspiration during a single stage and no effect between stages.
CN1997033353,"From the experiment results of 1992 , the total evapotranspiration of early rice in controlled moist condition irrigation ( CMCI ) treatment in Hangzhou suburban was 323.2 mm , with daily consumption 4.1 mm that was 0."
CN1997033353,27 mm less than that of CK.
CN1997033353,"The total evapotransiration of late rice ( except seedling stage ) was 398.8 mm , with daily consumption 4.5 mm that was 0.34 less than that of CK."
CN1997033353,The transpiration coefficient of early rice was 236 and 223 for late rice.
CN1997033353,The water consumption of traditional irrigation pattern was 10.3 % higher than that of CMCI treatment.
CN1997033353,The yield of CMCI treatment was 10.5 % higher than that of traditional irrigation pattern.
BG1998000701,The theoretical model of the new way of colloid - chemical melioration of saline soils was tested in pox experiments on sulfate - sodic solontchak - solonetz with alfalfa as testing plant.
BG1998000701,Advantages of the proposed method : decrease the soluble salt level and its toxicity for plants ; minimizes the salt leaching out of the soil profile ; enriches the soil with structure forming organic matter ; minimizes financial input due to no needs of hydromelioration ; allows for the industrial waste products utilisation in economically correct way.
ID1999000630,"There is a suggestion in soybean seed supply , which come from good soybean variety to secure the soybean production in East Java by using the available map of main soybean variety spreading."
ID1999000630,Some of those soybean varieties has good production ( + - 2.3 tons / ha ) and the farmers have not used those varieties.
ID1999000630,"In Japan , the new releasing soybean variety needs 2 until 3 years to reach the adequate developing areas."
ID1999000630,The success of the development depends on the farmers to secure the quality of the plants on their own field.
ID1999000630,The soybean seedling system in Japan has the similarity with the system in Indonesia.
ID1999000630,That system support the supply of quality seed in adequate amount.
ID1999000630,"The soybean varieties in Indonesia has large agro-ecology adaptation , this soybean varieties , which has high productivity , has to be suggested to the farmers to be planted in broadareas"
CH1998000096,"According to the Swiss Federal Law on Agriculture ( article 31b ) , "" ecological subsidies "" are paid to farmers only if they respect special ecological rules on their farms."
CH1998000096,One of the major objectives of ecological measures is the conservation and increase of biodiversity in agricultural landscape.
CH1998000096,Five to seven percent of the land of each farm in Switzerland must be set aside for ecological compensation.
CH1998000096,"By ordinance , the Swiss Federal Office of Agriculture ( SFOA ) is responsible for assessing the effects of ecological measures in agriculture on environmental indicators."
CH1998000096,One of these is biodiversity.
CH1998000096,The SFOA has entrusted the Swiss Federal Research Station for Agroecology and Agriculture ( FAL ) with two long term projects lasting both 10 years.
CH1998000096,The objective of the projects is to assess the effects of ecological measures ( imposed to the Swiss farmers by law since 1993 ) on biodiversity in agricultural landscape.
CH1998000096,The paper describes the concepts of the two projects which started in 1996 and it presents the ongoing investigations.
FR1999000512,La pollution par les metaux lourds et la salinisation du sol sont en augmentation dans les regions seches.
FR1999000512,Neanmoins les interactions salinite - metaux lourds dans les sols et les cultures sont mal comprises.
FR1999000512,"Ce travail vise a evaluer l'effet de l'irrigation a l'eau salee sur l'absorption de Cd et de Ni par l'epinard a partir d'un sol pollue en conditions de plein champ sur le site Nahda , au nord - ouest de l'Egypte."
FR1999000512,"Des microparcelles ont ete irriguees soit avec de l'eau , soit avec une solution saline ( 0,8 g / L ) durant neuf semaines."
FR1999000512,On a ensuite recolte les plantes pour evaluer le systeme racinaire et faire l'analyse chimique de la plante et du sol.
FR1999000512,"L'irrigation a l'eau salee a stimule le developpement racinaire et considerablement augmente l'extractibilite du Cd et du Ni du sol , ainsi que leur absorption par l'epinard."
FR1999000512,Les interactions possibles liees a ce phenomene sont discutees.
FR1999000512,Les resultats suggerent que le risque de lessivage des metaux lourds dans les eaux de surface et leur transfert a la chaine alimentaire dans des regions touchees par le sel peuvent etre beaucoup plus eleves qu'on ne le pensait jusqu'ici.
PH1998101151,Hybrid rice has a yield advantage of about 15 percent against existing inbred varieties.
PH1998101151,Planting hybrid rice is a new technology to farmers in the Philippines.
PH1998101151,"The price of hybrid seeds is much higher than that of inbred varieties , hence , it was studied if hybrid rice can be grown at a minimum seed cost without reduction in yield."
PH1998101151,"At the IRRI farm during the 1997 dry season ( DS ) , 28 - day - old seedlings of IR6465H , IR68877H , IR68284H , and IR72 at 1 plant / hill using four different spacings - 20 x 20 cm , 20 x 30 cm , 15 x 30 cm , 10 x 30 cm in a split - plot design were planted."
PH1998101151,Nitrogen ( 180 kg / ha ) was applied as 4 equal splits.
PH1998101151,"Another experiment with split - plot design was conducted in the 1997 wet season ( WS ) with four replications using three different spacings ( 20 x 20 cm , 15 x 30 cm , 20 x 30 cm ) as main plots , cultivars ( IR68877H , IR68284H and IR72 ) as subplots and seedling split ( 1 plant / hill and 1 tiller / hill ) as sub-subplots."
PH1998101151,The crop received a total nitrogen of 75 kg / ha.
PH1998101151,"In this experiment , the use of seedings by splitting the tiller - bearing plants into a single tiller and transplanted one tiller per hill was maximized."
PH1998101151,Hybrid varieties produced significantly greater yield than the inbred control across all treatments and seasons ( 9.0 t / ha vs 8.0 t / ha in DS and 7.0 t / ha vs 6.0 t / ha in WS ).
PH1998101151,Plant spacing and seedling split gave no significant differences in yield.
PH1998101151,The results suggest that it is possible to widen plant spacing up to 20 x 30 cm without yield reduction even at high - yield levels.
PH1998101151,"With this spacing , it is estimated that only 5 kg seed / ha is needed and this can be reduced by half if seedling split isused"
ID2001000856,"Arah pembangunan pertanian dalam PELITA IV adalah peningkatan pendapatan dan taraf hidup petani serta nelayan , memperluas lapangan kerja dan kesempatan usaha , mengisi dan memperluas pasar serta menunjang pembangunan wilayah."
ID2001000856,"Hal ini dapat diwujudkan melalui sistem pertanian berkelanjutan yang maju , efisien dan tangguh."
ID2001000856,Sistem pertanian yang memiliki ciri tersebut hanya akan terwujud apabila lahan digunakan secara tepat dengan cara pengelolaan yang sesuai.
ID2001000856,"Dengan mempertimbangkan keadaan agro-ekologi , penggunaan lahan berupa sistem produksi dan alternatif komoditas yang tepat dapat ditentukan."
ID2001000856,"Seperti juga propinsi lainnya , Sumatera Utara memiliki kondisi bio-fisik , sosial , ekonomi dan budaya yang beraneka ragam sehingga sulit untuk menentukan anjuran penggunaan sistem pertanian yang tepat."
ID2001000856,Pewilayahan berdasarkan agroekologi dapat menyederhanakan keanekaragaman tersebut.
ID2001000856,"Dengan menggunakan komponen utama agroekologi berupa iklim , fisiografi dan tanah , wilayah Sumatera Utara dapat dikelompokkan berdasarkan keadaan fisik lingkungan yang hampir sama dimana keragaan tanaman dan hewan dapat diharapkan tidak akan berbeda secara nyata."
ID2001000856,"Dengan tujuan untuk menyediakan informasi yang terpadu dan memadai mengenai keadaan lingkungan Sumatera Utara maka dalam tahun 1996/97 , pewilayahan Sumatera Utara berdasarkan agroekologi sudah dilakukan dan menghasilkan Peta Pewilayahan Sumatera Utara berdasarkan Agroekosistem dengan skala 1:250.000."
ID2001000856,"Kegiatan ini dilanjutkan dalamtahun 1997/98 dengan menentukan sistem pertanian dan alternatif komoditas yang sesuai berdasarkan karakteristik biofisik wilayah melalui penerapan sistem pakar dengan menggunakan parameter elevasi , suhu , kelembaban , fisiografi , lereng , drainase serta jenis tanah."
ID2001000856,Hasil kegiatan yang berupa pola penggunaan lahan menurut anjuran dibandingkan dengan tata guna lahan yang ada untuk menyusun bentuk - bentuk intervensi yang perlu diupayakan.
ID2001000856,Selanjutnya dengan menggunakan peta alternatif komoditas anjuran yang ditumpang tepatkan dengan peta wilayah tingkat pendapatan dan ketersediaan tenaga kerja serta analisis I / O dapat ditentukan komoditas unggulan untuk Sumatera Utara.
ID2001000856,"Untuk menyediakan informasi yang terpadu dan memadai mengenai keadaan sumberdaya ekonomi wilayah , data sekunder setiap kecamatan dikumpulkan dan dipadukan dalam peta biofisik wilayah dengan menggunakan sisten GIS map - info."
ID2001000856,"Dengan demikian , peta akan memberikan data biofisik wilayah dan juga sosial ekonomi yang sangat bermanfaat dalam memberikan arahan upaya pengembangan pertanian di suatu wilayah."
ID2001000856,Makalah ini menyajikan hasil studi yang sudah dilakukan dalam tahun 1997/98 meliputi kondisi biofisik wilayah Sumatera Utara dan hasil analisis intervensi terhadap tata guna lahan eksis untuk setiap Kabupaten.
ID2001000856,Penentuan komoditas unggulan Sumatera Utara dan contoh pangkalan data yang tersedia juga disajikan dalam makalahini
QY1998000354,Fungal species were isolated from foliar blight symptoms on spring wheat cultivars in the rice - wheat cropping pattern in the subtropical terai belt of Nepal.
QY1998000354,"Bipolaris sorokiniana , Drechslera tritici - repentis , and several Curvularia spp. were identified from indistinguishable lesions typically associated with helminthosporium leaf blight ( HLB ) symptoms."
QY1998000354,HLB was successfully controlled with three to four foliar applications of propiconazole at a rate of 125 ml ai ha - 1.
QY1998000354,"Assessment of crop losses in 13 farmers ' fields in 1990 , 91 indicated significant wheat yield losses of 10.7 percent or 250 kg ha - 1 on the most popular commercial variety UP262 due to HLB."
QY1998000354,"To estimate crop losses of rice and wheat due to soilborne pathogens , solar heating through plastic mulching ( soil solarization ) was carried out in a series of split - plot experiments , combined with foliar fungicide applications to the wheat crop in farmers ' fields in 1992/93."
QY1998000354,"Soil solarization , before rice transplanting in May , increased the mean daily maximum temperature at the soil surface by more than 25 oC and reached 65 oC in the top - soil layer."
QY1998000354,"Subsequent rice yields increased by 32 percent ; yield of the succeeding wheat crop in fungicide protected plots increased by 25 percent , and in unprotected plots by 15 percent."
QY1998000354,"Fungicide application enhanced grain yields by 15 percent in salaried and 6 percent in nonsolarized plots , mainly through an increase in 1000 - grain weight."
QY1998000354,"information on the populationstructure of B. sorokiniana was improved from a total of 799 fungal isolates divided into 17 populations , collected from five countries ( Bolivia , Canada , Nepal , Mexico , and Switzerland )."
QY1998000354,The isolates were characterized by means of randomly amplified polymorphic DNA ( RAPD ) obtained by polymerase chain reaction ( PCR ).
UA1998000049,Using fertilizers gives significant rise in content of light available nutritive substances in leached chernozem and betters conditions of feeding winter wheat.
UA1998000049,This provided increase in yields and grainquality
UA1998000046,"The studies on leached chernozem at the Right Bank Forest - Steppe have shown that under conditions of shortage of mineral fertilizers the most optimal conditions for growing and development of winter wheat plants are being created when using organo - mineral system of fertilizing in rotation with legume crops , when organic fertilizers , that are applied on sugar beet in halved rates in the course of basic soil cultivation , are combined with equivalent quantities by nutrients content of mineral fertilizers , that are used in form of starting rates , and fertilizing directly under winterwheat"
UA1999000082,The character is analyzed of the migrating the inorganic fertilizers ' components through the inwashed left - bank dam which is the part of hydrotechnical constructions complex of the Chernobyl Nuclear Power Plant 's Exclusion Zone.
UA1999000082,Inorganic fertilizers application in the rate of NPK30 is proved not to cause environmentalpollution
UA1999000044,Results of studying the efficiency of low - expenditures methods of improving land use are considered.
UA1999000044,The study is conducted in Petrovsky collective agricultural enterprise in Poltava region ( Ukraine ).
UA1999000044,"The methods developed are based on principles of renewable agriculture , rational use of natural resources."
UA1999000044,It is shown that there are considerable unused internal reserves which can stabilize agricultural production under conditions of low level of resourse support on the side of the state.
UA1999000044,"Among these are improvement in sown areas structure , crop rotations and organic fertilizers storage , decrease in cost of transportation , using nitrogen - fixing and phosphorus - immobilizing biopreparations and utilizing plant wastes asfertilizers"
BG1999000387,This paper compares several methods for prediction of soil - water characteristic ( retention ) curve for a clay soil.
BG1999000387,"Experimental results are evaluated against calculated values of soil - water characteristic ( soil - water retention curve ) using ( a ) particle - size distribution , ( b ) aggregate size distribution , ( c ) an empirical model and ( d ) weighted average between preductions using particle size distribution and aggregate size distribution."
BG1999000387,The resulting statistical model demonstrates good performance and can be readily applied for the studied soil.
BG1999000388,It has been accepted that the aerosolic import in the soil surface can best calculated as a general average value of : the determined actual difference between compared layers ; the calculated hypothetical aerosolic deposition of the element ; the difference between its content in the technogennic layer and the average value for the compared cases ; the difference between the layers transformed through the volume density in mg / 1000 cm3 ; and the transformed difference ( mg / 1000 cm3 ) in mg / kg ; by using the average volume density of the soil surface ; by using the number of analysed cases.
CZ1999001481,"In this paper an automated laser system for measurement of plant optical characteristics : absorbance , reflectance and transmitance is described."
CZ1999001481,A helium - neonum laser of 2 mW power is used as a light source.
CZ1999001481,A special program has been written to obtain optical characteristics and dispersion indicatrices.
CZ1999001481,"This system eliminates the imperfections of the Ulbrichts classical sphere , i.e. imperfections connected to the recording of the projected radiation ( especially in the infrared range ) as well as to the necessity of a number of technological apertures."
CZ1999001481,Instead of integral methods we are proposing our approach consisting in a multiplication of the registering points at optimal disposition of the detectors.
GB1997038857,"Using regression analysis , the results of field and wind tunnel experiments were employed to derive a simple empirical model to estimate ammonia emissions after the application of liquid cattle manure on grassland."
GB1997038857,"The model takes into account the mean saturation deficit of the air ( derived from temperature and relative humidity ) , the total ammoniacal nitrogen content of the manure ( TAN ) and the application rate."
GB1997038857,Such an empirical model can be useful to evaluate the importance of different single factors in the complex system that determines NH3 emissions and as a tool to optimize manure management.
GB1997050274,Sawdust was composted by inoculation with a cellulose - decomposing fungus ( Cephalosporium sp. ) and an N2 - fixing bacterium ( Azospirillum brasilense ).
GB1997050274,"The product was investigated as a possible carrier for Bradyrhizobium , Rhizobium and Azospirillum."
GB1997050274,The simple technology and composition of the carrier supported good growth and survival of the investigated strains.
GB1997050274,"Yield increases following crop inoculation with the carrier containing the Bradyrhizobium / Rhizobium / Azospirillum mixture were observed with soybean ( 34â € “ 62 % ) , groundnuts ( 4â € “ 39 % ) , lucerne ( 24â € “ 82 % ) and a grass mixture of bird 's foot trefoil and ryegrass ( 20â € “ 21 % )."
GB1999004406,Results from four field studies show that communities of trapâ € nesting bees and wasps and their natural enemies are promising bioindicators for ecological change or habitat quality.
GB1999004406,"These small and easyâ € toâ € handle communities can be analysed with respect to ( i ) species richness and related parameters , and ( ii ) ecological functions or interactions."
GB1999004406,"The communities comprise Hymenoptera ( Apidae , Sphecidae , Eumenidae , Pompilidae ) and natural enemies belonging to many insect taxa."
GB1999004406,"Traps consisted of 150â € “ 200 , 15â € “ 20â € cm long , reed internodes , put into tins or plastic tubes of 13â € “ 15 cm diameter ; wooden posts with 2â € “ 10 of such reedâ € filled tins were exposed in the target habitat."
GB1999004406,"Species richness and abundance of bees ( but not wasps ) were closely related to plant species richness of the habitat , a measure of the beesâ € ™ food resource."
GB1999004406,"However , availability of nest sites of aboveâ € ground nesting species was equally important : meadows with old trees supported greater populations than meadows without trees."
GB1999004406,A threefold increase in exposed traps resulted in a twofold increase in species.
GB1999004406,"The sensitivity of this bioindicator system profits from the fact that evaluations rely not only on presence / absence data , descriptive population attributes or diversity indices , but also on interactions or ecological functions."
GB1999004406,"Monitoring ecological responses or multitrophic interactions , and their relationship to species diversity , is rarely done but much needed."
GB1999004406,"Ecological functions include ( i ) the percentage mortality of trapâ € nesting bees and wasps due to parasitoids and predators , which was correlated with the species richness of these natural enemies ; ( ii ) seed set of allogamous plants due to successful pollination by trapâ € nesting bees ; and ( iii ) biological control by the predacious wasps."
GB1999004406,"With increasing isolation of fragmented habitats ( when traps were exposed in a cleared agricultural landscape ) , both species richness of natural enemies and percentage mortality ( parasitism and predation ) declined significantly."
GB1999004406,"In a comparison of habitat types ( grasslands and field margins ) , species richness of the trapâ € nest community correlated with plant diversity , but percentage mortality , due to parasitism and predation , with field age only."
GB1999004406,"The threshold distance to the nearest habitat was 106â € “ 530 m for a 10â € “ 50 % decrease in mean mortality , and the mortality increased greatly in habitats that were older than 5 years."
GB1999004406,"Accordingly , these studies emphasize the significance of a continuum of old habitat patches for the augmentation of natural enemies."
GB1999004406,"Exposure of standardized traps is an experimental approach with a small , interacting and reproducing community that can be easily characterized by simple parameters."
GB1999004406,"Taxonomy and biology are well known , and quick evaluations can be done using the close correlation between the number of occupied traps and species richness."
GB1999004406,Species richness of trapâ € nesting bees and wasps was closely correlated with that sampled by sweep nets.
GB1999004406,Further criteria of indicator taxa that apply to this system are discussed in the text.
ID2004000744,"Mainstay area ( Kawal ) ASESOLO cover wide 723.491 ha or 18.96 percent from province area , comprises two districts ( Asera and Lasolo ) , Kendari regency."
ID2004000744,It have various climates and soils.
ID2004000744,"Based on condition mentioned , planning of agriculture development was expected to aim at information about potency of local land resources ( specific location )."
ID2004000744,"Agroecology is a grouping area based on condition with almost the same in physical environment , and the diversities of flora and fauna were expected not significantly different."
ID2004000744,"Agroecology map was expected to be a guide for development of agricultural commodity on Kawal ASESOLO , with watching environment , biological diversity , continuous effort , and always keeping the function of conservation and hydrology area ( natural resource conservation )."
ID2004000744,"The main component to be watched in arranging map of potential land resources were climate , soil and physiography."
ID2004000744,This map was compiled with overlay method from existed maps.
ID2004000744,"Used maps were topography map , land system map , land use map , and administration map with scale 1:250.000."
ID2004000744,"Analysis results of expert system showed that land resource of ASESOLO could be divided into four development area , i.e. ( 1 ) Forestry development area were 599.894 ha or 82.92 percent , ( 2 ) Plantation development area ( cultivation of annual crops ) were 94.972 ha or 13.137 percent , ( 3 ) Food crops development area consisted of wet land were 26.963 ha or 3.73 percent and dry land were 687 ha or 0.20 percent and ( 4 ) Fisheries pond development area were 975 ha or 0.13 percent of Kawal ASESOLO area."
ID2004000748,"Information about territorial characteristics i.e. physic , biophysic , socioculture , and socioeconomic are very important as consideration in determining the policies of commodities development."
ID2004000748,"A farming will be successful if agroecosystem , agroeconomic and culture technique were certainly known."
ID2004000748,"Behind that , was very easy to determine the direction of development commodities."
ID2004000748,"From this identification result , AEZ maps were made based on area grouping with the environmental physic were almost the same , where the diversity of flora and fauna were hoped not significant different."
ID2004000748,"The main component of agroecology were climate , physiography and soil."
ID2004000748,"To obtain data , a survey was done in Sangihe Talaud district with RRA method."
ID2004000748,"From the research found that the agroecology of Siau zone were Ibx , Iax and IIax area , Sangir Island were dominated by Iax , Ibx zone , Gara Kelong Island divided into some zones Iax and IVax , Salibabu Island was dominated by Iax and IIax , so as Kabaruan Island with superior commodities were sago and nutmeg."
ID2004000748,"From the observation result , generally it were cultivated with other commodities , and technology needed was postharvest."
